Time,Altitude(m),Drag_Angle(deg),Lift_Angle(deg),Drag_X,Drag_Y,Drag_Z,Lift_X,Lift_Y,Lift_Z,Vel_X,Vel_Y,Vel_Z
53.55,37307.69,180.0000,90.0000,1246.073082,305.986304,-2997.772444,6.263935,-24.901039,0.062027,-270.796185,-66.496841,651.474903
53.55,37307.69,180.0000,90.0000,1246.073082,305.986304,-2997.772444,6.263935,-24.901039,0.062027,-270.796185,-66.496841,651.474903
53.56,37307.69,179.9936,89.9998,1246.073082,305.986304,-2997.772444,6.263935,-24.901039,0.062027,-270.789319,-66.497493,651.660263
53.56,37294.43,180.0000,90.0000,1248.794956,306.665472,-3005.251653,6.278704,-24.959592,0.062081,-270.789319,-66.497493,651.660263
53.56,37294.43,180.0000,90.0000,1248.794956,306.665472,-3005.251653,6.278704,-24.959592,0.062081,-270.789319,-66.497493,651.660263
53.57,37294.43,180.0000,90.0000,1248.794956,306.665472,-3005.251653,6.278704,-24.959592,0.062081,-270.789319,-66.497493,651.660263
53.57,37294.43,180.0000,90.0000,1248.794956,306.665472,-3005.251653,6.278704,-24.959592,0.062081,-270.789319,-66.497493,651.660263
53.59,37294.43,179.9936,90.0000,1248.794956,306.665472,-3005.251653,6.275677,-24.947377,0.061961,-270.782455,-66.498146,651.845620
53.59,37281.18,180.0000,90.0000,1248.588809,306.625632,-3005.686419,6.275677,-24.947377,0.061961,-270.782455,-66.498146,651.845620
53.59,37281.18,180.0000,90.0000,1248.588809,306.625632,-3005.686419,6.275677,-24.947377,0.061961,-270.782455,-66.498146,651.845620
53.59,37281.18,180.0000,90.0000,1248.588809,306.625632,-3005.686419,6.275677,-24.947377,0.061961,-270.782455,-66.498146,651.845620
53.60,37281.18,180.0000,90.0000,1248.588809,306.625632,-3005.686419,6.275677,-24.947377,0.061961,-270.782455,-66.498146,651.845620
53.60,37281.18,180.0000,90.0000,1254.256614,308.028353,-3020.265412,6.307962,-25.075548,0.062188,-270.775594,-66.498800,652.030973
53.61,37267.93,180.0000,90.0000,1254.256614,308.028353,-3020.265412,6.307962,-25.075548,0.062188,-270.775594,-66.498800,652.030973
53.61,37267.93,180.0000,90.0000,1254.256614,308.028353,-3020.265412,6.307962,-25.075548,0.062188,-270.775594,-66.498800,652.030973
53.61,37267.93,180.0000,90.0000,1254.256614,308.028353,-3020.265412,6.307962,-25.075548,0.062188,-270.775594,-66.498800,652.030973
53.61,37267.93,180.0000,90.0000,1254.256614,308.028353,-3020.265412,6.307962,-25.075548,0.062188,-270.775594,-66.498800,652.030973
53.63,37254.70,180.0000,90.0000,1254.049837,307.988405,-3020.702435,6.304996,-25.063578,0.062068,-270.768733,-66.499455,652.216322
53.63,37254.70,180.0000,90.0000,1254.049837,307.988405,-3020.702435,6.304996,-25.063578,0.062068,-270.768733,-66.499455,652.216322
53.63,37254.70,180.0000,90.0000,1254.049837,307.988405,-3020.702435,6.304996,-25.063578,0.062068,-270.768733,-66.499455,652.216322
53.63,37254.70,180.0000,90.0000,1254.049837,307.988405,-3020.702435,6.304996,-25.063578,0.062068,-270.768733,-66.499455,652.216322
53.64,37254.70,179.9936,90.0000,1254.049837,307.988405,-3020.702435,6.337372,-25.192101,0.062295,-270.761876,-66.500110,652.401667
53.64,37241.50,180.0000,90.0000,1259.746925,309.398467,-3035.364530,6.337372,-25.192101,0.062295,-270.761876,-66.500110,652.401667
53.64,37241.50,180.0000,90.0000,1259.746925,309.398467,-3035.364530,6.337372,-25.192101,0.062295,-270.761876,-66.500110,652.401667
53.65,37241.50,180.0000,90.0000,1259.746925,309.398467,-3035.364530,6.337372,-25.192101,0.062295,-270.761876,-66.500110,652.401667
53.65,37241.50,180.0000,90.0000,1259.746925,309.398467,-3035.364530,6.337372,-25.192101,0.062295,-270.761876,-66.500110,652.401667
53.67,37241.50,180.0000,90.0000,1259.539135,309.358319,-3035.802918,6.334572,-25.180802,0.062175,-270.755019,-66.500766,652.587009
53.67,37228.29,180.0000,90.0000,1259.539135,309.358319,-3035.802918,6.334572,-25.180802,0.062175,-270.755019,-66.500766,652.587009
53.67,37228.29,180.0000,90.0000,1259.539135,309.358319,-3035.802918,6.334572,-25.180802,0.062175,-270.755019,-66.500766,652.587009
53.67,37228.29,180.0000,90.0000,1259.539135,309.358319,-3035.802918,6.334572,-25.180802,0.062175,-270.755019,-66.500766,652.587009
53.68,37228.29,179.9936,89.9998,1259.539135,309.358319,-3035.802918,6.334572,-25.180802,0.062175,-270.748165,-66.501423,652.772346
53.68,37215.07,180.0000,90.0000,1265.265543,310.775732,-3050.548307,6.367177,-25.310239,0.062403,-270.748165,-66.501423,652.772346
53.68,37215.07,180.0000,90.0000,1265.265543,310.775732,-3050.548307,6.367177,-25.310239,0.062403,-270.748165,-66.501423,652.772346
53.68,37215.07,180.0000,90.0000,1265.265543,310.775732,-3050.548307,6.367177,-25.310239,0.062403,-270.748165,-66.501423,652.772346
53.69,37215.07,180.0000,90.0000,1265.265543,310.775732,-3050.548307,6.367177,-25.310239,0.062403,-270.748165,-66.501423,652.772346
53.71,37215.07,179.9936,90.0000,1265.265543,310.775732,-3050.548307,6.364301,-25.298626,0.062283,-270.741312,-66.502080,652.957680
53.71,37201.90,180.0000,90.0000,1265.056854,310.735410,-3050.988346,6.364301,-25.298626,0.062283,-270.741312,-66.502080,652.957680
53.71,37201.90,180.0000,90.0000,1265.056854,310.735410,-3050.988346,6.364301,-25.298626,0.062283,-270.741312,-66.502080,652.957680
53.71,37201.90,180.0000,90.0000,1265.056854,310.735410,-3050.988346,6.364301,-25.298626,0.062283,-270.741312,-66.502080,652.957680
53.71,37201.90,180.0000,90.0000,1265.056854,310.735410,-3050.988346,6.364301,-25.298626,0.062283,-270.741312,-66.502080,652.957680
53.72,37188.73,180.0000,90.0000,1270.812010,312.160035,-3065.815766,6.397198,-25.429219,0.062512,-270.734462,-66.502739,653.143010
53.72,37188.73,180.0000,90.0000,1270.812010,312.160035,-3065.815766,6.397198,-25.429219,0.062512,-270.734462,-66.502739,653.143010
53.72,37188.73,180.0000,90.0000,1270.812010,312.160035,-3065.815766,6.397198,-25.429219,0.062512,-270.734462,-66.502739,653.143010
53.72,37188.73,180.0000,90.0000,1270.812010,312.160035,-3065.815766,6.397198,-25.429219,0.062512,-270.734462,-66.502739,653.143010
53.74,37188.73,179.9936,89.9998,1270.812010,312.160035,-3065.815766,6.397198,-25.429219,0.062512,-270.727613,-66.503398,653.328337
53.75,37175.60,180.0000,90.0000,1270.602352,312.119523,-3066.257311,6.394268,-25.417406,0.062390,-270.727613,-66.503398,653.328337
53.75,37175.60,180.0000,90.0000,1270.602352,312.119523,-3066.257311,6.394268,-25.417406,0.062390,-270.727613,-66.503398,653.328337
53.75,37175.60,180.0000,90.0000,1270.602352,312.119523,-3066.257311,6.394268,-25.417406,0.062390,-270.727613,-66.503398,653.328337
53.75,37175.60,180.0000,90.0000,1270.602352,312.119523,-3066.257311,6.394268,-25.417406,0.062390,-270.727613,-66.503398,653.328337
53.76,37162.47,180.0000,90.0000,1276.387448,313.551655,-3081.169744,6.427244,-25.548301,0.062619,-270.720766,-66.504057,653.513659
53.76,37162.47,180.0000,90.0000,1276.387448,313.551655,-3081.169744,6.427244,-25.548301,0.062619,-270.720766,-66.504057,653.513659
53.76,37162.47,180.0000,90.0000,1276.387448,313.551655,-3081.169744,6.427244,-25.548301,0.062619,-270.720766,-66.504057,653.513659
53.76,37162.47,180.0000,90.0000,1276.387448,313.551655,-3081.169744,6.427244,-25.548301,0.062619,-270.720766,-66.504057,653.513659
53.78,37162.47,179.9937,89.9998,1276.387448,313.551655,-3081.169744,6.427244,-25.548301,0.062619,-270.713919,-66.504718,653.698979
53.79,37149.34,180.0000,90.0000,1276.176844,313.510959,-3081.612873,6.424343,-25.536597,0.062498,-270.713919,-66.504718,653.698979
53.79,37149.34,180.0000,90.0000,1276.176844,313.510959,-3081.612873,6.424343,-25.536597,0.062498,-270.713919,-66.504718,653.698979
53.79,37149.34,180.0000,90.0000,1276.176844,313.510959,-3081.612873,6.424343,-25.536597,0.062498,-270.713919,-66.504718,653.698979
53.79,37149.34,180.0000,90.0000,1276.176844,313.510959,-3081.612873,6.424343,-25.536597,0.062498,-270.713919,-66.504718,653.698979
53.80,37149.34,179.9937,90.0000,1276.176844,313.510959,-3081.612873,6.457438,-25.667970,0.062727,-270.707076,-66.505379,653.884293
53.80,37136.24,180.0000,90.0000,1281.990740,314.950318,-3096.607677,6.457438,-25.667970,0.062727,-270.707076,-66.505379,653.884293
53.80,37136.24,180.0000,90.0000,1281.990740,314.950318,-3096.607677,6.457438,-25.667970,0.062727,-270.707076,-66.505379,653.884293
53.80,37136.24,180.0000,90.0000,1281.990740,314.950318,-3096.607677,6.457438,-25.667970,0.062727,-270.707076,-66.505379,653.884293
53.80,37136.24,180.0000,90.0000,1281.990740,314.950318,-3096.607677,6.457438,-25.667970,0.062727,-270.707076,-66.505379,653.884293
53.82,37136.24,180.0000,90.0000,1281.779194,314.909440,-3097.052414,6.454500,-25.656117,0.062605,-270.700233,-66.506040,654.069605
53.82,37123.15,180.0000,90.0000,1281.779194,314.909440,-3097.052414,6.454500,-25.656117,0.062605,-270.700233,-66.506040,654.069605
53.83,37123.15,180.0000,90.0000,1281.779194,314.909440,-3097.052414,6.454500,-25.656117,0.062605,-270.700233,-66.506040,654.069605
53.83,37123.15,180.0000,90.0000,1281.779194,314.909440,-3097.052414,6.454500,-25.656117,0.062605,-270.700233,-66.506040,654.069605
53.83,37123.15,180.0000,90.0000,1281.779194,314.909440,-3097.052414,6.454500,-25.656117,0.062605,-270.700233,-66.506040,654.069605
53.84,37110.04,180.0000,90.0000,1287.623245,316.356360,-3112.132963,6.488059,-25.789326,0.062837,-270.693394,-66.506703,654.254912
53.84,37110.04,180.0000,90.0000,1287.623245,316.356360,-3112.132963,6.488059,-25.789326,0.062837,-270.693394,-66.506703,654.254912
53.84,37110.04,180.0000,90.0000,1287.623245,316.356360,-3112.132963,6.488059,-25.789326,0.062837,-270.693394,-66.506703,654.254912
53.84,37110.04,180.0000,90.0000,1287.623245,316.356360,-3112.132963,6.488059,-25.789326,0.062837,-270.693394,-66.506703,654.254912
53.86,37110.04,179.9937,89.9998,1287.623245,316.356360,-3112.132963,6.488059,-25.789326,0.062837,-270.686555,-66.507366,654.440216
53.86,37096.97,180.0000,90.0000,1287.410955,316.315347,-3112.579800,6.485178,-25.777702,0.062715,-270.686555,-66.507366,654.440216
53.86,37096.97,180.0000,90.0000,1287.410955,316.315347,-3112.579800,6.485178,-25.777702,0.062715,-270.686555,-66.507366,654.440216
53.87,37096.97,180.0000,90.0000,1287.410955,316.315347,-3112.579800,6.485178,-25.777702,0.062715,-270.686555,-66.507366,654.440216
53.87,37096.97,180.0000,90.0000,1287.410955,316.315347,-3112.579800,6.485178,-25.777702,0.062715,-270.686555,-66.507366,654.440216
53.87,37096.97,179.9937,90.0000,1287.410955,316.315347,-3112.579800,6.518591,-25.910349,0.062943,-270.679719,-66.508030,654.625515
53.88,37083.90,180.0000,90.0000,1293.284292,317.769617,-3127.744101,6.518591,-25.910349,0.062943,-270.679719,-66.508030,654.625515
53.88,37083.90,180.0000,90.0000,1293.284292,317.769617,-3127.744101,6.518591,-25.910349,0.062943,-270.679719,-66.508030,654.625515
53.88,37083.90,180.0000,90.0000,1293.284292,317.769617,-3127.744101,6.518591,-25.910349,0.062943,-270.679719,-66.508030,654.625515
53.88,37083.90,180.0000,90.0000,1293.284292,317.769617,-3127.744101,6.518591,-25.910349,0.062943,-270.679719,-66.508030,654.625515
53.90,37083.90,180.0000,90.0000,1293.070918,317.728388,-3128.192232,6.515477,-25.897784,0.062820,-270.672885,-66.508695,654.810810
53.90,37070.81,180.0000,90.0000,1293.070918,317.728388,-3128.192232,6.515477,-25.897784,0.062820,-270.672885,-66.508695,654.810810
53.90,37070.81,180.0000,90.0000,1293.070918,317.728388,-3128.192232,6.515477,-25.897784,0.062820,-270.672885,-66.508695,654.810810
53.90,37070.81,180.0000,90.0000,1293.070918,317.728388,-3128.192232,6.515477,-25.897784,0.062820,-270.672885,-66.508695,654.810810
53.91,37070.81,180.0000,90.0000,1293.070918,317.728388,-3128.192232,6.515477,-25.897784,0.062820,-270.672885,-66.508695,654.810810
53.93,37057.74,180.0000,90.0000,1298.974924,319.190348,-3143.443745,6.549250,-26.031860,0.063050,-270.666053,-66.509361,654.996101
53.93,37057.74,180.0000,90.0000,1298.974924,319.190348,-3143.443745,6.549250,-26.031860,0.063050,-270.666053,-66.509361,654.996101
53.93,37057.74,180.0000,90.0000,1298.974924,319.190348,-3143.443745,6.549250,-26.031860,0.063050,-270.666053,-66.509361,654.996101
53.93,37057.74,180.0000,90.0000,1298.974924,319.190348,-3143.443745,6.549250,-26.031860,0.063050,-270.666053,-66.509361,654.996101
53.94,37057.74,179.9937,89.9998,1298.974924,319.190348,-3143.443745,6.549250,-26.031860,0.063050,-270.659224,-66.510027,655.181388
53.94,37044.68,180.0000,90.0000,1301.830937,319.903419,-3151.325818,6.564834,-26.093608,0.063107,-270.659224,-66.510027,655.181388
53.94,37044.68,180.0000,90.0000,1301.830937,319.903419,-3151.325818,6.564834,-26.093608,0.063107,-270.659224,-66.510027,655.181388
53.94,37044.68,180.0000,90.0000,1301.830937,319.903419,-3151.325818,6.564834,-26.093608,0.063107,-270.659224,-66.510027,655.181388
53.94,37044.68,180.0000,90.0000,1301.830937,319.903419,-3151.325818,6.564834,-26.093608,0.063107,-270.659224,-66.510027,655.181388
53.97,37044.68,179.9937,90.0000,1301.830937,319.903419,-3151.325818,6.561988,-26.082110,0.062985,-270.652396,-66.510694,655.366671
53.97,37031.60,180.0000,90.0000,1301.617167,319.862167,-3151.778901,6.561988,-26.082110,0.062985,-270.652396,-66.510694,655.366671
53.97,37031.60,180.0000,90.0000,1301.617167,319.862167,-3151.778901,6.561988,-26.082110,0.062985,-270.652396,-66.510694,655.366671
53.97,37031.60,180.0000,90.0000,1301.617167,319.862167,-3151.778901,6.561988,-26.082110,0.062985,-270.652396,-66.510694,655.366671
53.97,37031.60,180.0000,90.0000,1301.617167,319.862167,-3151.778901,6.561988,-26.082110,0.062985,-270.652396,-66.510694,655.366671
53.98,37018.53,180.0000,90.0000,1307.564368,321.334976,-3167.154625,6.596049,-26.217326,0.063216,-270.645570,-66.511363,655.551949
53.98,37018.53,180.0000,90.0000,1307.564368,321.334976,-3167.154625,6.596049,-26.217326,0.063216,-270.645570,-66.511363,655.551949
53.98,37018.53,180.0000,90.0000,1307.564368,321.334976,-3167.154625,6.596049,-26.217326,0.063216,-270.645570,-66.511363,655.551949
53.99,37018.53,180.0000,90.0000,1307.564368,321.334976,-3167.154625,6.596049,-26.217326,0.063216,-270.645570,-66.511363,655.551949
54.01,37018.53,179.9937,89.9998,1307.564368,321.334976,-3167.154625,6.596049,-26.217326,0.063216,-270.638746,-66.512031,655.737224
54.01,37005.46,180.0000,90.0000,1307.349850,321.293589,-3167.609863,6.592965,-26.204888,0.063091,-270.638746,-66.512031,655.737224
54.01,37005.46,180.0000,90.0000,1307.349850,321.293589,-3167.609863,6.592965,-26.204888,0.063091,-270.638746,-66.512031,655.737224
54.01,37005.46,180.0000,90.0000,1307.349850,321.293589,-3167.609863,6.592965,-26.204888,0.063091,-270.638746,-66.512031,655.737224
54.01,37005.46,180.0000,90.0000,1307.349850,321.293589,-3167.609863,6.592965,-26.204888,0.063091,-270.638746,-66.512031,655.737224
54.02,37005.46,179.9937,90.0000,1307.349850,321.293589,-3167.609863,6.627164,-26.340621,0.063325,-270.631925,-66.512701,655.922495
54.02,36992.37,180.0000,90.0000,1313.328046,322.774173,-3183.073866,6.627164,-26.340621,0.063325,-270.631925,-66.512701,655.922495
54.02,36992.37,180.0000,90.0000,1313.328046,322.774173,-3183.073866,6.627164,-26.340621,0.063325,-270.631925,-66.512701,655.922495
54.03,36992.37,180.0000,90.0000,1313.328046,322.774173,-3183.073866,6.627164,-26.340621,0.063325,-270.631925,-66.512701,655.922495
54.03,36992.37,180.0000,90.0000,1313.328046,322.774173,-3183.073866,6.627164,-26.340621,0.063325,-270.631925,-66.512701,655.922495
54.05,36992.37,179.9937,90.0000,1313.328046,322.774173,-3183.073866,6.624315,-26.329141,0.063200,-270.625105,-66.513371,656.107762
54.05,36979.29,180.0000,90.0000,1313.112294,322.732533,-3183.530100,6.624315,-26.329141,0.063200,-270.625105,-66.513371,656.107762
54.05,36979.29,180.0000,90.0000,1313.112294,322.732533,-3183.530100,6.624315,-26.329141,0.063200,-270.625105,-66.513371,656.107762
54.05,36979.29,180.0000,90.0000,1313.112294,322.732533,-3183.530100,6.624315,-26.329141,0.063200,-270.625105,-66.513371,656.107762
54.05,36979.29,180.0000,90.0000,1313.112294,322.732533,-3183.530100,6.624315,-26.329141,0.063200,-270.625105,-66.513371,656.107762
54.06,36966.20,180.0000,90.0000,1319.121041,324.220783,-3199.081422,6.658753,-26.465823,0.063434,-270.618288,-66.514043,656.293024
54.06,36966.20,180.0000,90.0000,1319.121041,324.220783,-3199.081422,6.658753,-26.465823,0.063434,-270.618288,-66.514043,656.293024
54.06,36966.20,180.0000,90.0000,1319.121041,324.220783,-3199.081422,6.658753,-26.465823,0.063434,-270.618288,-66.514043,656.293024
54.06,36966.20,180.0000,90.0000,1319.121041,324.220783,-3199.081422,6.658753,-26.465823,0.063434,-270.618288,-66.514043,656.293024
54.09,36966.20,179.9937,90.0000,1319.121041,324.220783,-3199.081422,6.655796,-26.453888,0.063311,-270.611472,-66.514715,656.478283
54.09,36953.09,180.0000,90.0000,1318.904430,324.178983,-3199.539583,6.655796,-26.453888,0.063311,-270.611472,-66.514715,656.478283
54.09,36953.09,180.0000,90.0000,1318.904430,324.178983,-3199.539583,6.655796,-26.453888,0.063311,-270.611472,-66.514715,656.478283
54.09,36953.09,180.0000,90.0000,1318.904430,324.178983,-3199.539583,6.655796,-26.453888,0.063311,-270.611472,-66.514715,656.478283
54.09,36953.09,180.0000,90.0000,1318.904430,324.178983,-3199.539583,6.655796,-26.453888,0.063311,-270.611472,-66.514715,656.478283
54.10,36953.09,180.0000,90.0000,1324.943955,325.674956,-3215.178884,6.690199,-26.590456,0.063540,-270.604658,-66.515387,656.663537
54.10,36939.98,180.0000,90.0000,1324.943955,325.674956,-3215.178884,6.690199,-26.590456,0.063540,-270.604658,-66.515387,656.663537
54.10,36939.98,180.0000,90.0000,1324.943955,325.674956,-3215.178884,6.690199,-26.590456,0.063540,-270.604658,-66.515387,656.663537
54.10,36939.98,180.0000,90.0000,1324.943955,325.674956,-3215.178884,6.690199,-26.590456,0.063540,-270.604658,-66.515387,656.663537
54.13,36939.98,179.9937,89.9998,1324.943955,325.674956,-3215.178884,6.690199,-26.590456,0.063540,-270.597846,-66.516061,656.848787
54.13,36926.87,180.0000,90.0000,1324.726604,325.633024,-3215.639280,6.687061,-26.577791,0.063415,-270.597846,-66.516061,656.848787
54.13,36926.87,180.0000,90.0000,1324.726604,325.633024,-3215.639280,6.687061,-26.577791,0.063415,-270.597846,-66.516061,656.848787
54.13,36926.87,180.0000,90.0000,1324.726604,325.633024,-3215.639280,6.687061,-26.577791,0.063415,-270.597846,-66.516061,656.848787
54.13,36926.87,180.0000,90.0000,1324.726604,325.633024,-3215.639280,6.687061,-26.577791,0.063415,-270.597846,-66.516061,656.848787
54.14,36926.87,179.9937,90.0000,1324.726604,325.633024,-3215.639280,6.722229,-26.717387,0.063652,-270.591037,-66.516735,657.034033
54.14,36913.72,180.0000,90.0000,1330.796531,327.136630,-3231.365758,6.722229,-26.717387,0.063652,-270.591037,-66.516735,657.034033
54.14,36913.72,180.0000,90.0000,1330.796531,327.136630,-3231.365758,6.722229,-26.717387,0.063652,-270.591037,-66.516735,657.034033
54.15,36913.72,180.0000,90.0000,1330.796531,327.136630,-3231.365758,6.722229,-26.717387,0.063652,-270.591037,-66.516735,657.034033
54.15,36913.72,180.0000,90.0000,1330.796531,327.136630,-3231.365758,6.722229,-26.717387,0.063652,-270.591037,-66.516735,657.034033
54.17,36900.59,180.0000,90.0000,1330.578131,327.094492,-3231.827656,6.719237,-26.705325,0.063526,-270.584229,-66.517410,657.219275
54.17,36900.59,180.0000,90.0000,1330.578131,327.094492,-3231.827656,6.719237,-26.705325,0.063526,-270.584229,-66.517410,657.219275
54.17,36900.59,180.0000,90.0000,1330.578131,327.094492,-3231.827656,6.719237,-26.705325,0.063526,-270.584229,-66.517410,657.219275
54.17,36900.59,180.0000,90.0000,1330.578131,327.094492,-3231.827656,6.719237,-26.705325,0.063526,-270.584229,-66.517410,657.219275
54.18,36900.59,179.9937,89.9998,1330.578131,327.094492,-3231.827656,6.719237,-26.705325,0.063526,-270.577424,-66.518086,657.404512
54.18,36887.45,180.0000,90.0000,1336.680019,328.606115,-3247.645207,6.753784,-26.842442,0.063756,-270.577424,-66.518086,657.404512
54.18,36887.45,180.0000,90.0000,1336.680019,328.606115,-3247.645207,6.753784,-26.842442,0.063756,-270.577424,-66.518086,657.404512
54.18,36887.45,180.0000,90.0000,1336.680019,328.606115,-3247.645207,6.753784,-26.842442,0.063756,-270.577424,-66.518086,657.404512
54.19,36887.45,180.0000,90.0000,1336.680019,328.606115,-3247.645207,6.753784,-26.842442,0.063756,-270.577424,-66.518086,657.404512
54.21,36887.45,179.9937,90.0000,1336.680019,328.606115,-3247.645207,6.750686,-26.829944,0.063630,-270.570621,-66.518763,657.589745
54.21,36874.27,180.0000,90.0000,1336.460632,328.563785,-3248.108767,6.750686,-26.829944,0.063630,-270.570621,-66.518763,657.589745
54.21,36874.27,180.0000,90.0000,1336.460632,328.563785,-3248.108767,6.750686,-26.829944,0.063630,-270.570621,-66.518763,657.589745
54.21,36874.27,180.0000,90.0000,1336.460632,328.563785,-3248.108767,6.750686,-26.829944,0.063630,-270.570621,-66.518763,657.589745
54.21,36874.27,180.0000,90.0000,1336.460632,328.563785,-3248.108767,6.750686,-26.829944,0.063630,-270.570621,-66.518763,657.589745
54.22,36874.27,180.0000,90.0000,1342.589880,330.082297,-3264.006328,6.785743,-26.969083,0.063864,-270.563821,-66.519440,657.774973
54.22,36861.10,180.0000,90.0000,1342.589880,330.082297,-3264.006328,6.785743,-26.969083,0.063864,-270.563821,-66.519440,657.774973
54.22,36861.10,180.0000,90.0000,1342.589880,330.082297,-3264.006328,6.785743,-26.969083,0.063864,-270.563821,-66.519440,657.774973
54.23,36861.10,180.0000,90.0000,1342.589880,330.082297,-3264.006328,6.785743,-26.969083,0.063864,-270.563821,-66.519440,657.774973
54.25,36861.10,179.9937,89.9998,1342.589880,330.082297,-3264.006328,6.785743,-26.969083,0.063864,-270.557022,-66.520118,657.960198
54.25,36847.93,180.0000,90.0000,1342.369586,330.039795,-3264.471767,6.782769,-26.957083,0.063739,-270.557022,-66.520118,657.960198
54.25,36847.93,180.0000,90.0000,1342.369586,330.039795,-3264.471767,6.782769,-26.957083,0.063739,-270.557022,-66.520118,657.960198
54.25,36847.93,180.0000,90.0000,1342.369586,330.039795,-3264.471767,6.782769,-26.957083,0.063739,-270.557022,-66.520118,657.960198
54.25,36847.93,180.0000,90.0000,1342.369586,330.039795,-3264.471767,6.782769,-26.957083,0.063739,-270.557022,-66.520118,657.960198
54.26,36847.93,179.9937,90.0000,1342.369586,330.039795,-3264.471767,6.818314,-27.098173,0.063974,-270.550226,-66.520798,658.145417
54.26,36834.73,180.0000,90.0000,1348.524315,331.564732,-3280.444857,6.818314,-27.098173,0.063974,-270.550226,-66.520798,658.145417
54.27,36834.73,180.0000,90.0000,1348.524315,331.564732,-3280.444857,6.818314,-27.098173,0.063974,-270.550226,-66.520798,658.145417
54.27,36834.73,180.0000,90.0000,1348.524315,331.564732,-3280.444857,6.818314,-27.098173,0.063974,-270.550226,-66.520798,658.145417
54.27,36834.73,180.0000,90.0000,1348.524315,331.564732,-3280.444857,6.818314,-27.098173,0.063974,-270.550226,-66.520798,658.145417
54.29,36821.53,180.0000,90.0000,1348.302996,331.522030,-3280.911896,6.815255,-27.085832,0.063848,-270.543432,-66.521478,658.330633
54.29,36821.53,180.0000,90.0000,1348.302996,331.522030,-3280.911896,6.815255,-27.085832,0.063848,-270.543432,-66.521478,658.330633
54.29,36821.53,180.0000,90.0000,1348.302996,331.522030,-3280.911896,6.815255,-27.085832,0.063848,-270.543432,-66.521478,658.330633
54.29,36821.53,180.0000,90.0000,1348.302996,331.522030,-3280.911896,6.815255,-27.085832,0.063848,-270.543432,-66.521478,658.330633
54.30,36821.53,179.9937,89.9998,1348.302996,331.522030,-3280.911896,6.815255,-27.085832,0.063848,-270.536641,-66.522159,658.515844
54.30,36808.33,180.0000,90.0000,1354.482895,333.053319,-3296.959862,6.850810,-27.226951,0.064083,-270.536641,-66.522159,658.515844
54.30,36808.33,180.0000,90.0000,1354.482895,333.053319,-3296.959862,6.850810,-27.226951,0.064083,-270.536641,-66.522159,658.515844
54.30,36808.33,180.0000,90.0000,1354.482895,333.053319,-3296.959862,6.850810,-27.226951,0.064083,-270.536641,-66.522159,658.515844
54.31,36808.33,180.0000,90.0000,1354.482895,333.053319,-3296.959862,6.850810,-27.226951,0.064083,-270.536641,-66.522159,658.515844
54.33,36808.33,179.9937,90.0000,1354.482895,333.053319,-3296.959862,6.847761,-27.214664,0.063955,-270.529851,-66.522840,658.701051
54.33,36795.11,180.0000,90.0000,1354.260809,333.010480,-3297.429154,6.847761,-27.214664,0.063955,-270.529851,-66.522840,658.701051
54.33,36795.11,180.0000,90.0000,1354.260809,333.010480,-3297.429154,6.847761,-27.214664,0.063955,-270.529851,-66.522840,658.701051
54.34,36795.11,180.0000,90.0000,1354.260809,333.010480,-3297.429154,6.847761,-27.214664,0.063955,-270.529851,-66.522840,658.701051
54.34,36795.11,180.0000,90.0000,1354.260809,333.010480,-3297.429154,6.847761,-27.214664,0.063955,-270.529851,-66.522840,658.701051
54.34,36781.90,180.0000,90.0000,1360.466237,334.548210,-3313.552962,6.883324,-27.355795,0.064190,-270.523064,-66.523523,658.886253
54.35,36781.90,180.0000,90.0000,1360.466237,334.548210,-3313.552962,6.883324,-27.355795,0.064190,-270.523064,-66.523523,658.886253
54.35,36781.90,180.0000,90.0000,1360.466237,334.548210,-3313.552962,6.883324,-27.355795,0.064190,-270.523064,-66.523523,658.886253
54.35,36781.90,180.0000,90.0000,1360.466237,334.548210,-3313.552962,6.883324,-27.355795,0.064190,-270.523064,-66.523523,658.886253
54.37,36781.90,179.9937,90.0000,1360.466237,334.548210,-3313.552962,6.880349,-27.343784,0.064064,-270.516279,-66.524206,659.071451
54.37,36768.67,180.0000,90.0000,1360.243054,334.505153,-3314.023715,6.880349,-27.343784,0.064064,-270.516279,-66.524206,659.071451
54.38,36768.67,180.0000,90.0000,1360.243054,334.505153,-3314.023715,6.880349,-27.343784,0.064064,-270.516279,-66.524206,659.071451
54.38,36768.67,180.0000,90.0000,1360.243054,334.505153,-3314.023715,6.880349,-27.343784,0.064064,-270.516279,-66.524206,659.071451
54.38,36768.67,180.0000,90.0000,1360.243054,334.505153,-3314.023715,6.880349,-27.343784,0.064064,-270.516279,-66.524206,659.071451
54.39,36755.43,180.0000,90.0000,1366.475990,336.049811,-3330.228289,6.916205,-27.486100,0.064299,-270.509496,-66.524890,659.256645
54.39,36755.43,180.0000,90.0000,1366.475990,336.049811,-3330.228289,6.916205,-27.486100,0.064299,-270.509496,-66.524890,659.256645
54.39,36755.43,180.0000,90.0000,1366.475990,336.049811,-3330.228289,6.916205,-27.486100,0.064299,-270.509496,-66.524890,659.256645
54.39,36755.43,180.0000,90.0000,1366.475990,336.049811,-3330.228289,6.916205,-27.486100,0.064299,-270.509496,-66.524890,659.256645
